Nom de la région,Code département,Nom de la commune,population_2016,Code INSEE
Auvergne-Rhône-Alpes,63,Beaumont,11221.0,63032.0
Auvergne-Rhône-Alpes,63,Pontaumur,794.0,63283.0
Nouvelle-Aquitaine,64,Buros,1927.0,64152.0
Occitanie,65,Cantaous,446.0,65482.0
Auvergne-Rhône-Alpes,69,Affoux,361.0,69001.0
Bourgogne-Franche-Comté,70,Chagey,657.0,70116.0
Auvergne-Rhône-Alpes,73,Champagny-en-Vanoise,616.0,73071.0
Auvergne-Rhône-Alpes,74,Desingy,818.0,74100.0
Normandie,76,Caudebec-lès-Elbeuf,10629.0,76165.0
Normandie,76,Pierreval,550.0,76502.0
Île-de-France,78,Adainville,778.0,78006.0
Hauts-de-France,80,Agenville,98.0,80005.0
Hauts-de-France,80,Ailly-sur-Noye,2881.0,80010.0
Hauts-de-France,80,Bovelles,442.0,80130.0
Occitanie,82,Caylus,1457.0,82038.0
Nouvelle-Aquitaine,87,Azat-le-Ris,262.0,87006.0
Bourgogne-Franche-Comté,89,Escamps,912.0,89154.0
Hauts-de-France,02,Neufchâtel-sur-Aisne,426.0,2541.0
Hauts-de-France,02,Veslud,242.0,2791.0
Auvergne-Rhône-Alpes,07,Rocles,245.0,7196.0
Auvergne-Rhône-Alpes,07,Saint-Georges-les-Bains,2287.0,7240.0
Grand Est,08,Vandy,209.0,8461.0
Occitanie,09,Cescau,138.0,9095.0
Occitanie,09,Saint-Lary,134.0,9267.0
Grand Est,10,Dommartin-le-Coq,65.0,10127.0
Provence-Alpes-Côte d'Azur,13,Simiane-Collongue,5652.0,13107.0
Auvergne-Rhône-Alpes,15,Mauriac,3926.0,15120.0
Bretagne,22,Saint-Rieul,553.0,22326.0
Nouvelle-Aquitaine,23,Chénérailles,789.0,23061.0
Bourgogne-Franche-Comté,25,Les Fourgs,1376.0,25254.0
Bourgogne-Franche-Comté,25,Maîche,4419.0,25356.0
Grand Est,55,Bouconville-sur-Madt,111.0,55062.0
Hauts-de-France,59,Escautpont,4240.0,59207.0
Hauts-de-France,59,La Longueville,2149.0,59357.0
Hauts-de-France,60,Velennes,242.0,60663.0
Hauts-de-France,62,Hallines,1226.0,62403.0
Hauts-de-France,62,Thièvres,135.0,62814.0
Grand Est,67,Obersoultzbach,435.0,67352.0
Grand Est,67,Stotzheim,1048.0,67481.0
Auvergne-Rhône-Alpes,74,Annecy,130257.0,74010.0
Auvergne-Rhône-Alpes,42,Valfleury,724.0,42320.0
Occitanie,46,Soucirac,101.0,46308.0
Normandie,50,La Haye-d'Ectot,252.0,50235.0
Grand Est,52,Saint-Blin,404.0,52444.0
Pays de la Loire,53,Parné-sur-Roc,1364.0,53175.0
Île-de-France,78,Carrières-sous-Poissy,16213.0,78123.0
Provence-Alpes-Côte d'Azur,83,Tourves,5058.0,83140.0
Provence-Alpes-Côte d'Azur,84,Mazan,6101.0,84072.0
Pays de la Loire,85,Chavagnes-en-Paillers,3652.0,85065.0
Bretagne,56,Guidel,11750.0,56078.0
Bourgogne-Franche-Comté,58,Saint-Laurent-l'Abbaye,219.0,58248.0
Normandie,61,Fontaine-les-Bassets,106.0,61171.0
Hauts-de-France,62,Dainville,5679.0,62263.0
Hauts-de-France,62,Gennes-Ivergny,129.0,62370.0
Auvergne-Rhône-Alpes,63,Blanzat,3791.0,63042.0
Grand Est,67,Mittelhausbergen,1969.0,67296.0
Auvergne-Rhône-Alpes,69,Monsols,924.0,69135.0
Bourgogne-Franche-Comté,71,Nochize,114.0,71331.0
Auvergne-Rhône-Alpes,74,Héry-sur-Alby,1013.0,74142.0
Normandie,27,La Noë-Poulain,268.0,27435.0
Centre-Val de Loire,28,Saint-Arnoult-des-Bois,916.0,28324.0
Occitanie,30,Bordezac,397.0,30045.0
Occitanie,34,Valergues,2085.0,34321.0
Bretagne,35,Treffendel,1280.0,35340.0
Auvergne-Rhône-Alpes,38,Voiron,20735.0,38563.0
Centre-Val de Loire,41,Coulommiers-la-Tour,563.0,41065.0
Occitanie,48,Sainte-Hélène,102.0,48157.0
Pays de la Loire,49,La Chapelle-Saint-Laud,751.0,49076.0
Normandie,50,Le Vast,331.0,50619.0
Grand Est,52,Coiffy-le-Bas,92.0,52135.0
Grand Est,52,Courcelles-sur-Blaise,102.0,52149.0
Grand Est,52,Vaux-sur-Blaise,382.0,52510.0
Grand Est,54,Bonviller,188.0,54083.0
Auvergne-Rhône-Alpes,01,Ambutrix,763.0,1008.0
Auvergne-Rhône-Alpes,01,Bâgé-le-Châtel,971.0,1026.0
Provence-Alpes-Côte d'Azur,05,Savournon,262.0,5165.0
Auvergne-Rhône-Alpes,07,Lafarre,41.0,7124.0
Grand Est,08,Grandham,42.0,8197.0
Occitanie,12,Lassouts,304.0,12124.0
Auvergne-Rhône-Alpes,15,Tanavelle,246.0,15232.0
Bourgogne-Franche-Comté,21,Échevronne,296.0,21241.0
Nouvelle-Aquitaine,24,Beaumontois en Périgord,1893.0,24028.0
Nouvelle-Aquitaine,79,Vasles,1708.0,79339.0
Bourgogne-Franche-Comté,89,Jussy,412.0,89212.0
Occitanie,31,Lécussan,263.0,31289.0
Occitanie,32,Tieste-Uragnoux,182.0,32445.0
Auvergne-Rhône-Alpes,38,Grenay,1621.0,38184.0
Bourgogne-Franche-Comté,39,Nevy-sur-Seille,223.0,39388.0
Auvergne-Rhône-Alpes,42,Jarnosse,453.0,42112.0
Auvergne-Rhône-Alpes,43,Espalem,305.0,43088.0
Grand Est,54,Mousson,109.0,54390.0
Grand Est,57,Sturzelbronn,181.0,57661.0
Hauts-de-France,59,Sommaing,426.0,59575.0
Hauts-de-France,60,La Neuville-Vault,190.0,60460.0
Normandie,61,Lalacelle,289.0,61213.0
Nouvelle-Aquitaine,64,Alos-Sibas-Abense,321.0,64017.0
Nouvelle-Aquitaine,64,Anglet,39995.0,64024.0
Grand Est,67,Cosswiller,581.0,67077.0
Grand Est,67,Herbitzheim,1898.0,67191.0
Île-de-France,75,Paris 18e Arrondissement,196143.0,75118.0
Normandie,76,Bois-Héroult,204.0,76109.0
Normandie,76,Étoutteville,815.0,76253.0
Normandie,76,Flocques,724.0,76266.0
Grand Est,54,Valleroy,2381.0,54542.0
Grand Est,55,Seuil-d'Argonne,524.0,55517.0
Grand Est,57,Elzange,739.0,57191.0
Hauts-de-France,60,Clermont,10447.0,60157.0
Hauts-de-France,60,Valescourt,292.0,60653.0
Hauts-de-France,62,Tollent,95.0,62822.0
Hauts-de-France,02,Montigny-Lengrain,712.0,2514.0
Auvergne-Rhône-Alpes,03,Châtelus,113.0,3068.0
Provence-Alpes-Côte d'Azur,05,Puy-Sanières,279.0,5111.0
Grand Est,08,Bièvres,50.0,8065.0
Grand Est,10,Chaource,1090.0,10080.0
Occitanie,11,Fitou,1067.0,11144.0
Occitanie,11,Ginoles,324.0,11165.0
Normandie,14,Potigny,2100.0,14516.0
Auvergne-Rhône-Alpes,15,Champs-sur-Tarentaine-Marchal,1090.0,15038.0
Nouvelle-Aquitaine,16,Cherves-Châtelars,414.0,16096.0
Nouvelle-Aquitaine,16,Verneuil,103.0,16398.0
Bourgogne-Franche-Comté,21,Savigny-sous-Mâlain,230.0,21592.0
Bretagne,22,Tressignaux,689.0,22375.0
Bourgogne-Franche-Comté,25,Longemaison,156.0,25343.0
Normandie,27,La Harengère,589.0,27313.0
Occitanie,30,Valliguières,591.0,30340.0
Occitanie,31,Lestelle-de-Saint-Martory,445.0,31296.0
Occitanie,32,Galiax,161.0,32136.0
Centre-Val de Loire,36,Montchevrier,459.0,36126.0
Auvergne-Rhône-Alpes,38,Voissant,224.0,38564.0
Auvergne-Rhône-Alpes,42,Belmont-de-la-Loire,1550.0,42015.0
Auvergne-Rhône-Alpes,43,Grèzes,203.0,43104.0
Auvergne-Rhône-Alpes,43,Saint-Didier-en-Velay,3473.0,43177.0
Pays de la Loire,44,Moisdon-la-Rivière,2017.0,44099.0
Pays de la Loire,44,Les Sorinières,8344.0,44198.0
Normandie,50,Pierreville,742.0,50401.0
Hauts-de-France,80,Agenvillers,222.0,80006.0
Hauts-de-France,80,Pendé,1097.0,80618.0
Grand Est,88,Bettoncourt,93.0,88056.0
Bourgogne-Franche-Comté,89,Asquins,308.0,89021.0
Hauts-de-France,60,Villers-Saint-Paul,6497.0,60684.0
Hauts-de-France,62,Monts-en-Ternois,65.0,62590.0
Hauts-de-France,62,Saint-Martin-lez-Tatinghem,6034.0,62757.0
Grand Est,67,Hœnheim,11289.0,67204.0
Auvergne-Rhône-Alpes,69,Thurins,3094.0,69249.0
Auvergne-Rhône-Alpes,73,Dullin,433.0,73104.0
Auvergne-Rhône-Alpes,74,Marcellaz,1011.0,74162.0
Auvergne-Rhône-Alpes,01,Giron,184.0,1174.0
Hauts-de-France,02,Vermand,1119.0,2785.0
Provence-Alpes-Côte d'Azur,05,Garde-Colombe,561.0,5053.0
Auvergne-Rhône-Alpes,07,Gras,646.0,7099.0
Grand Est,08,Château-Porcien,1415.0,8107.0
Nouvelle-Aquitaine,19,Argentat-sur-Dordogne,3301.0,19010.0
Bretagne,22,Île-de-Bréhat,371.0,22016.0
Nouvelle-Aquitaine,24,Fraisse,172.0,24191.0
Bourgogne-Franche-Comté,25,Gouhelans,115.0,25279.0
Centre-Val de Loire,28,Commune nouvelle d'Arrou,3875.0,28012.0
Occitanie,30,Orthoux-Sérignac-Quilhan,416.0,30192.0
Occitanie,31,Bragayrac,326.0,31087.0
Occitanie,32,Saint-Élix-d'Astarac,202.0,32374.0
Nouvelle-Aquitaine,33,Ladaux,202.0,33215.0
Auvergne-Rhône-Alpes,38,Maubec,1786.0,38223.0
Bourgogne-Franche-Comté,39,Saint-Didier,288.0,39480.0
Nouvelle-Aquitaine,40,Ossages,524.0,40214.0
Normandie,50,Dangy,675.0,50159.0
Normandie,50,Quettehou,1607.0,50417.0
Normandie,50,Saint-Senier-sous-Avranches,1486.0,50554.0
Grand Est,52,Laneuvelle,71.0,52264.0
Normandie,76,Saint-Ouen-du-Breuil,792.0,76628.0
Île-de-France,77,Savigny-le-Temple,30352.0,77445.0
Île-de-France,78,Le Mesnil-Saint-Denis,6863.0,78397.0
Nouvelle-Aquitaine,79,Melle,3815.0,79174.0
Hauts-de-France,80,Villers-Bretonneux,4477.0,80799.0
Occitanie,81,Andouque,408.0,81013.0
Occitanie,82,Montpezat-de-Quercy,1591.0,82131.0
Nouvelle-Aquitaine,86,Ternay,182.0,86269.0
Grand Est,88,Épinal,33454.0,88160.0
Grand Est,88,La Voivre,714.0,88519.0
Occitanie,32,Saint-Ost,85.0,32401.0
Bretagne,35,Saint-Péran,416.0,35305.0
Auvergne-Rhône-Alpes,38,Jarcieu,1042.0,38198.0
Auvergne-Rhône-Alpes,38,Saint-Hilaire-de-la-Côte,1498.0,38393.0
Bourgogne-Franche-Comté,39,Maisod,340.0,39307.0
Bourgogne-Franche-Comté,39,Vitreux,290.0,39581.0
Centre-Val de Loire,41,Muides-sur-Loire,1320.0,41155.0
Centre-Val de Loire,45,Griselles,818.0,45161.0
Nouvelle-Aquitaine,47,Villeneuve-de-Duras,330.0,47321.0
Pays de la Loire,49,Châteauneuf-sur-Sarthe,3280.0,49080.0
Pays de la Loire,53,Loiron-Ruillé,2699.0,53137.0
Hauts-de-France,02,Roucy,399.0,2656.0
Grand Est,08,Champigneulle,65.0,8098.0
Occitanie,11,Cahuzac,34.0,11057.0
Auvergne-Rhône-Alpes,15,Charmensac,86.0,15043.0
Auvergne-Rhône-Alpes,15,Murat,2016.0,15138.0
Nouvelle-Aquitaine,17,Bercloux,452.0,17042.0
Nouvelle-Aquitaine,17,Contré,144.0,17117.0
Bourgogne-Franche-Comté,21,Nicey,110.0,21454.0
Auvergne-Rhône-Alpes,26,Bonlieu-sur-Roubion,477.0,26052.0
Grand Est,54,Mont-sur-Meurthe,1123.0,54383.0
Hauts-de-France,60,Canny-sur-Matz,396.0,60127.0
Nouvelle-Aquitaine,64,Labatmale,254.0,64292.0
Nouvelle-Aquitaine,64,Sévignacq-Meyracq,559.0,64522.0
Bourgogne-Franche-Comté,71,Saint-Marcel,6234.0,71445.0
Bourgogne-Franche-Comté,71,Saint-Sernin-du-Bois,1884.0,71479.0
Pays de la Loire,72,Ancinnes,982.0,72005.0
Normandie,76,Bertheauville,109.0,76083.0
Hauts-de-France,80,Tours-en-Vimeu,846.0,80765.0
Hauts-de-France,02,Audignicourt,117.0,2034.0
Hauts-de-France,02,Montigny-le-Franc,147.0,2513.0
Hauts-de-France,02,Romeny-sur-Marne,513.0,2653.0
Provence-Alpes-Côte d'Azur,05,La Motte-en-Champsaur,225.0,5090.0
Nouvelle-Aquitaine,79,Chauray,7136.0,79081.0
Occitanie,82,Faudoas,303.0,82059.0
Pays de la Loire,85,Luçon,9868.0,85128.0
Pays de la Loire,85,Les Magnils-Reigniers,1663.0,85131.0
Nouvelle-Aquitaine,87,Jouac,191.0,87080.0
Bourgogne-Franche-Comté,89,Pontigny,771.0,89307.0
Occitanie,09,Varilhes,3456.0,9324.0
Bretagne,56,Vannes,55573.0,56260.0
Hauts-de-France,59,Flines-lez-Raches,5624.0,59239.0
Hauts-de-France,02,Hauteville,168.0,2376.0
Île-de-France,77,Bellot,786.0,77030.0
Auvergne-Rhône-Alpes,43,Saint-Julien-d'Ance,256.0,43201.0
Nouvelle-Aquitaine,87,Roussac,460.0,87128.0
Centre-Val de Loire,28,Ouerre,751.0,28292.0
Occitanie,31,Lagrâce-Dieu,588.0,31264.0
Occitanie,31,Montgaillard-de-Salies,105.0,31376.0
Nouvelle-Aquitaine,33,Lerm-et-Musset,492.0,33239.0
Centre-Val de Loire,37,Thilouze,1712.0,37257.0
Auvergne-Rhône-Alpes,42,Saint-Michel-sur-Rhône,827.0,42265.0
Nouvelle-Aquitaine,47,Saint-Aubin,437.0,47230.0
Pays de la Loire,49,Tiercé,4415.0,49347.0
Normandie,50,Octeville-l'Avenel,218.0,50384.0
Grand Est,52,Celles-en-Bassigny,83.0,52089.0
Grand Est,52,Dommarien,164.0,52170.0
Bretagne,56,La Trinité-Porhoët,699.0,56257.0
Bourgogne-Franche-Comté,58,Magny-Lormes,76.0,58153.0
Hauts-de-France,59,Englos,616.0,59195.0
Bourgogne-Franche-Comté,70,Vouhenans,376.0,70577.0
Auvergne-Rhône-Alpes,74,Lucinges,1699.0,74153.0
Île-de-France,75,Paris 7e Arrondissement,53415.0,75107.0
Hauts-de-France,80,Colincamps,90.0,80203.0
Occitanie,82,Montalzat,670.0,82119.0
Nouvelle-Aquitaine,86,Bourg-Archambault,197.0,86035.0
Nouvelle-Aquitaine,86,Liglet,319.0,86132.0
Nouvelle-Aquitaine,87,Saint-Martin-le-Vieux,929.0,87166.0
Grand Est,88,La Chapelle-devant-Bruyères,599.0,88089.0
Bourgogne-Franche-Comté,89,Collan,181.0,89112.0
Île-de-France,91,Buno-Bonnevaux,453.0,91121.0
Île-de-France,95,Saint-Cyr-en-Arthies,247.0,95543.0
Hauts-de-France,02,Cys-la-Commune,142.0,2255.0
Hauts-de-France,02,Happencourt,139.0,2367.0
Provence-Alpes-Côte d'Azur,05,Châteauneuf-d'Oze,31.0,5035.0
Grand Est,08,Dom-le-Mesnil,1110.0,8140.0
Grand Est,10,Payns,1415.0,10282.0
Occitanie,11,Ventenac-Cabardès,1008.0,11404.0
Occitanie,12,Conques-en-Rouergue,1717.0,12076.0
Normandie,14,Genneville,827.0,14299.0
Nouvelle-Aquitaine,16,Dirac,1553.0,16120.0
Nouvelle-Aquitaine,17,Champagnolles,646.0,17084.0
Nouvelle-Aquitaine,19,Albussac,732.0,19004.0
Bourgogne-Franche-Comté,21,Champeau-en-Morvan,237.0,21139.0
Nouvelle-Aquitaine,23,Vigeville,170.0,23262.0
Nouvelle-Aquitaine,24,La Douze,1157.0,24156.0
Auvergne-Rhône-Alpes,26,Manthes,680.0,26172.0
Normandie,27,Aigleville,412.0,27004.0
Centre-Val de Loire,28,La Chapelle-du-Noyer,1230.0,28075.0
Centre-Val de Loire,28,Trizay-lès-Bonneval,325.0,28396.0
Bretagne,29,Saint-Pol-de-Léon,6838.0,29259.0
Occitanie,31,Le Born,527.0,31077.0
Nouvelle-Aquitaine,33,Saint-Seurin-de-Cursac,798.0,33477.0
Occitanie,34,Saint-Vincent-d'Olargues,375.0,34291.0
Centre-Val de Loire,37,Saint-Laurent-en-Gâtines,964.0,37224.0
Auvergne-Rhône-Alpes,38,Lalley,203.0,38204.0
Bourgogne-Franche-Comté,39,Sergenaux,72.0,39511.0
Nouvelle-Aquitaine,40,Classun,277.0,40082.0
Auvergne-Rhône-Alpes,42,Belleroche,317.0,42014.0
Centre-Val de Loire,45,Gy-les-Nonains,654.0,45165.0
Grand Est,51,Glannes,194.0,51275.0
Grand Est,51,Moslins,315.0,51387.0
Grand Est,51,Le Thoult-Trosnay,103.0,51570.0
Grand Est,54,Dommartin-la-Chaussée,39.0,54166.0
Grand Est,57,Virming,302.0,57723.0
Grand Est,57,Yutz,16610.0,57757.0
Hauts-de-France,59,Larouillies,266.0,59333.0
Hauts-de-France,59,Rejet-de-Beaulieu,272.0,59496.0
Hauts-de-France,60,Lataule,116.0,60351.0
Auvergne-Rhône-Alpes,69,Écully,18451.0,69081.0
Bourgogne-Franche-Comté,70,Arc-lès-Gray,2564.0,70026.0
Bourgogne-Franche-Comté,71,Sampigny-lès-Maranges,150.0,71496.0
Île-de-France,78,Hermeray,982.0,78307.0
Hauts-de-France,80,Millencourt,219.0,80547.0
Bourgogne-Franche-Comté,89,Les Bordes,559.0,89051.0
Bourgogne-Franche-Comté,89,Châtel-Gérard,230.0,89092.0
Île-de-France,92,Rueil-Malmaison,79783.0,92063.0
Guyane,973,Sinnamary,2987.0,973312.0
Provence-Alpes-Côte d'Azur,04,Valensole,3254.0,4230.0
Grand Est,08,Barby,412.0,8048.0
Grand Est,08,Saint-Germainmont,862.0,8381.0
Occitanie,11,Homps,594.0,11172.0
Occitanie,11,La Pomarède,149.0,11292.0
Normandie,14,Tourville-sur-Odon,1043.0,14707.0
Auvergne-Rhône-Alpes,15,Lugarde,153.0,15110.0
Nouvelle-Aquitaine,23,Lioux-les-Monges,57.0,23110.0
Nouvelle-Aquitaine,23,Naillat,668.0,23141.0
Île-de-France,77,Chenoise,1398.0,77109.0
Nouvelle-Aquitaine,79,Saint-Martin-de-Bernegoue,796.0,79273.0
Hauts-de-France,80,Famechon,263.0,80301.0
Occitanie,81,Cahuzac,393.0,81049.0
Grand Est,88,Herpelmont,283.0,88240.0
Bourgogne-Franche-Comté,90,Lagrange,131.0,90060.0
Centre-Val de Loire,28,Billancelles,331.0,28040.0
Occitanie,31,L' Union,11833.0,31561.0
Centre-Val de Loire,37,La Chapelle-Blanche-Saint-Martin,697.0,37057.0
Bourgogne-Franche-Comté,39,Pont-d'Héry,244.0,39436.0
Pays de la Loire,53,Brée,541.0,53043.0
Grand Est,55,Brauvilliers,169.0,55075.0
Bretagne,56,Kernascléden,415.0,56264.0
Centre-Val de Loire,45,La Selle-sur-le-Bied,1054.0,45307.0
Grand Est,54,Hussigny-Godbrange,3572.0,54270.0
Auvergne-Rhône-Alpes,01,Vésines,103.0,1439.0
Hauts-de-France,02,Lucy-le-Bocage,195.0,2443.0
Provence-Alpes-Côte d'Azur,05,Abriès,312.0,5001.0
Provence-Alpes-Côte d'Azur,05,Montjay,106.0,5086.0
Provence-Alpes-Côte d'Azur,06,Saint-Blaise,1021.0,6117.0
Occitanie,09,Boussenac,217.0,9065.0
Grand Est,10,Fay-lès-Marcilly,89.0,10146.0
Grand Est,10,Magnicourt,80.0,10214.0
Occitanie,12,Peyreleau,79.0,12180.0
Provence-Alpes-Côte d'Azur,13,Cornillon-Confoux,1397.0,13029.0
Nouvelle-Aquitaine,16,Lagarde-sur-le-Né,185.0,16178.0
Bourgogne-Franche-Comté,21,Barges,615.0,21048.0
Bourgogne-Franche-Comté,21,Vertault,56.0,21671.0
Nouvelle-Aquitaine,23,Chéniers,587.0,23062.0
Auvergne-Rhône-Alpes,26,La Touche,258.0,26352.0
Hauts-de-France,60,Cauffry,2545.0,60134.0
Nouvelle-Aquitaine,64,Caubios-Loos,562.0,64183.0
Occitanie,65,Sariac-Magnoac,155.0,65404.0
Grand Est,68,Masevaux-Niederbruck,3863.0,68201.0
Grand Est,68,Wasserbourg,473.0,68358.0
Auvergne-Rhône-Alpes,69,Marcy-l'Étoile,3796.0,69127.0
Bourgogne-Franche-Comté,70,Mont-Saint-Léger,53.0,70369.0
Bourgogne-Franche-Comté,70,Vallerois-le-Bois,261.0,70516.0
Pays de la Loire,72,Bouloire,2102.0,72042.0
Auvergne-Rhône-Alpes,73,Belmont-Tramonet,576.0,73039.0
Auvergne-Rhône-Alpes,73,Cléry,430.0,73086.0
Auvergne-Rhône-Alpes,73,Courchevel,2425.0,73227.0
Normandie,76,Offranville,3274.0,76482.0
Normandie,76,Thiergeville,424.0,76688.0
Hauts-de-France,80,Sorel,163.0,80737.0
Provence-Alpes-Côte d'Azur,83,La Garde-Freinet,1916.0,83063.0
Pays de la Loire,85,Montreuil,818.0,85148.0
Nouvelle-Aquitaine,86,Buxerolles,10222.0,86041.0
Bourgogne-Franche-Comté,89,Sainte-Magnance,484.0,89351.0
Île-de-France,91,Écharcon,809.0,91204.0
Île-de-France,92,Suresnes,49145.0,92073.0
Guadeloupe,971,Lamentin,17005.0,971115.0
Grand Est,54,Thumeréville,77.0,54524.0
Grand Est,57,Marsal,279.0,57448.0
Hauts-de-France,60,Conchy-les-Pots,712.0,60160.0
Normandie,61,Montreuil-la-Cambe,72.0,61291.0
Normandie,61,Le Pin-au-Haras,289.0,61328.0
Hauts-de-France,62,Beaurains,5771.0,62099.0
Hauts-de-France,62,Boubers-sur-Canche,605.0,62158.0
Grand Est,67,Limersheim,668.0,67266.0
Bourgogne-Franche-Comté,71,Genouilly,442.0,71214.0
Auvergne-Rhône-Alpes,73,Chamoux-sur-Gelon,952.0,73069.0
Normandie,76,Ellecourt,150.0,76233.0
Normandie,76,Grumesnil,451.0,76332.0
Grand Est,08,Amagne,733.0,8008.0
Occitanie,12,Clairvaux-d'Aveyron,1179.0,12066.0
Normandie,14,Blangy-le-Château,801.0,14077.0
Nouvelle-Aquitaine,16,Asnières-sur-Nouère,1238.0,16019.0
Nouvelle-Aquitaine,16,Bardenac,240.0,16029.0
Bourgogne-Franche-Comté,21,Comblanchien,667.0,21186.0
Bretagne,22,Plouvara,1171.0,22234.0
Nouvelle-Aquitaine,24,Monestier,388.0,24276.0
Auvergne-Rhône-Alpes,26,Le Chaffal,42.0,26066.0
Occitanie,31,Aucamville,8484.0,31022.0
Nouvelle-Aquitaine,33,Izon,5799.0,33207.0
Nouvelle-Aquitaine,33,Tizac-de-Curton,325.0,33531.0
Occitanie,34,Saint-Nazaire-de-Pézan,630.0,34280.0
Centre-Val de Loire,37,Chaumussay,233.0,37064.0
Auvergne-Rhône-Alpes,38,Tréminis,181.0,38514.0
Nouvelle-Aquitaine,47,Feugarolles,1000.0,47097.0
Normandie,50,Golleville,179.0,50207.0
Normandie,50,La Meauffe,1085.0,50297.0
Normandie,50,Vaudreville,72.0,50621.0
Grand Est,51,Jussecourt-Minecourt,213.0,51311.0
Normandie,27,Neaufles-Auvergny,431.0,27427.0
Bretagne,35,Monthault,280.0,35190.0
Auvergne-Rhône-Alpes,38,Chamagnieu,1687.0,38067.0
Auvergne-Rhône-Alpes,38,Dolomieu,3193.0,38148.0
Nouvelle-Aquitaine,47,Lafox,1181.0,47128.0
Grand Est,54,Angomont,81.0,54017.0
Bretagne,56,Guern,1367.0,56076.0
Hauts-de-France,60,Autrêches,759.0,60032.0
Hauts-de-France,60,Sully,173.0,60624.0
Hauts-de-France,60,Thiverny,1072.0,60635.0
Hauts-de-France,62,Bailleulmont,246.0,62072.0
Auvergne-Rhône-Alpes,63,Malauzat,1156.0,63203.0
Grand Est,68,Werentzhouse,562.0,68363.0
Bourgogne-Franche-Comté,70,Beaumotte-lès-Pin,306.0,70060.0
Auvergne-Rhône-Alpes,74,Excenevex,1112.0,74121.0
Auvergne-Rhône-Alpes,07,Lachapelle-Graillouse,204.0,7121.0
Auvergne-Rhône-Alpes,69,Saint-Étienne-des-Oullières,2229.0,69197.0
Bourgogne-Franche-Comté,71,Igé,888.0,71236.0
Bourgogne-Franche-Comté,71,Sennecey-le-Grand,3206.0,71512.0
Pays de la Loire,72,Chemiré-le-Gaudin,994.0,72075.0
Pays de la Loire,72,Lavaré,858.0,72158.0
Pays de la Loire,72,Précigné,3047.0,72244.0
Normandie,27,Pinterville,757.0,27456.0
Centre-Val de Loire,28,Prudemanche,263.0,28308.0
Occitanie,32,Préneron,140.0,32332.0
Nouvelle-Aquitaine,33,Blaye,5069.0,33058.0
Nouvelle-Aquitaine,33,Saint-Hilaire-de-la-Noaille,388.0,33418.0
Occitanie,34,Alignan-du-Vent,1780.0,34009.0
Bretagne,35,La Chapelle-Erbrée,712.0,35061.0
Centre-Val de Loire,37,Notre-Dame-d'Oé,4167.0,37172.0
Auvergne-Rhône-Alpes,38,Sillans,1942.0,38490.0
Bourgogne-Franche-Comté,39,Monnières,442.0,39345.0
Bourgogne-Franche-Comté,39,Parcey,982.0,39405.0
Nouvelle-Aquitaine,40,Serres-Gaston,401.0,40298.0
Bourgogne-Franche-Comté,71,Écuisses,1625.0,71187.0
Grand Est,08,Germont,47.0,8186.0
Auvergne-Rhône-Alpes,01,Feillens,3372.0,1159.0
Auvergne-Rhône-Alpes,38,Marcollin,678.0,38219.0
Occitanie,32,Estipouy,225.0,32128.0
Grand Est,68,Folgensbourg,917.0,68094.0
Hauts-de-France,62,Offekerque,1177.0,62634.0
Centre-Val de Loire,37,Azay-sur-Cher,3149.0,37015.0
Occitanie,34,Saussan,1569.0,34295.0
Normandie,27,La Haye-Malherbe,1447.0,27322.0
Nouvelle-Aquitaine,33,Aubiac,285.0,33017.0
Nouvelle-Aquitaine,33,Guillac,170.0,33196.0
Bretagne,35,Le Verger,1470.0,35351.0
Centre-Val de Loire,36,Sauzelles,244.0,36213.0
Bourgogne-Franche-Comté,39,Clucy,81.0,39155.0
Nouvelle-Aquitaine,40,Toulouzette,327.0,40318.0
Auvergne-Rhône-Alpes,43,Bains,1387.0,43018.0
Pays de la Loire,44,Saint-Lyphard,4801.0,44175.0
Centre-Val de Loire,45,Noyers,773.0,45230.0
Nouvelle-Aquitaine,47,Bourlens,382.0,47036.0
Pays de la Loire,49,Doué-en-Anjou,11368.0,49125.0
Pays de la Loire,53,Argentré,2875.0,53007.0
Grand Est,57,Troisfontaines,1309.0,57680.0
Bourgogne-Franche-Comté,58,Blismes,182.0,58034.0
Hauts-de-France,60,Saint-Martin-le-Nœud,1066.0,60586.0
Nouvelle-Aquitaine,64,Ayherre,1063.0,64086.0
Nouvelle-Aquitaine,64,Gestas,67.0,64242.0
Nouvelle-Aquitaine,64,Irissarry,891.0,64273.0
Auvergne-Rhône-Alpes,69,Fontaines-Saint-Martin,3144.0,69087.0
Bourgogne-Franche-Comté,71,Clessé,884.0,71135.0
Pays de la Loire,72,Saint-Pierre-du-Lorouër,387.0,72314.0
Auvergne-Rhône-Alpes,74,Cusy,1908.0,74097.0
Auvergne-Rhône-Alpes,74,Nonglard,651.0,74202.0
Hauts-de-France,02,Nanteuil-la-Fosse,191.0,2537.0
Hauts-de-France,02,Tergnier,13726.0,2738.0
Auvergne-Rhône-Alpes,03,Saint-Gérand-le-Puy,1019.0,3235.0
Provence-Alpes-Côte d'Azur,05,Aspremont,354.0,5008.0
Auvergne-Rhône-Alpes,07,Vallon-Pont-d'Arc,2427.0,7330.0
Occitanie,11,Pech-Luna,78.0,11278.0
Normandie,14,Tessel,253.0,14684.0
